timestamp,symbol,price
2024-10-10 14:38:09,BINANCE:BTCUSDT,61267.87
2024-10-10 14:38:09,BINANCE:BTCUSDT,61267.87
2024-10-10 14:38:09,BINANCE:BTCUSDT,61267.87
2024-10-10 14:38:09,BINANCE:BTCUSDT,61267.87
2024-10-10 14:38:09,BINANCE:BTCUSDT,61267.87
2024-10-10 14:38:09,BINANCE:BTCUSDT,61267.87
2024-10-10 14:38:09,BINANCE:BTCUSDT,61267.87
2024-10-10 14:38:09,BINANCE:BTCUSDT,61267.87
2024-10-10 14:38:09,BINANCE:BTCUSDT,61267.87
2024-10-10 14:38:09,BINANCE:BTCUSDT,61267.87
2024-10-10 14:38:09,BINANCE:BTCUSDT,61267.87
2024-10-10 14:38:09,BINANCE:BTCUSDT,61267.87
2024-10-10 14:38:09,BINANCE:BTCUSDT,61267.88
2024-10-10 14:38:09,BINANCE:BTCUSDT,61267.88
2024-10-10 14:38:09,BINANCE:BTCUSDT,61267.88
2024-10-10 14:38:09,BINANCE:BTCUSDT,61267.88
2024-10-10 14:38:09,BINANCE:BTCUSDT,61267.88
2024-10-10 14:38:09,BINANCE:BTCUSDT,61267.87
2024-10-10 14:38:10,BINANCE:BTCUSDT,61267.88
2024-10-10 14:38:10,BINANCE:BTCUSDT,61267.87
2024-10-10 14:38:11,BINANCE:BTCUSDT,61267.88
2024-10-10 14:38:10,BINANCE:BTCUSDT,61267.88
2024-10-10 14:38:11,BINANCE:BTCUSDT,61267.87
2024-10-10 14:38:10,BINANCE:ETHUSDT,2405.67
2024-10-10 14:38:11,BINANCE:BTCUSDT,61267.88
2024-10-10 14:38:11,BINANCE:BTCUSDT,61267.88
2024-10-10 14:38:11,BINANCE:BTCUSDT,61267.87
2024-10-10 14:38:11,BINANCE:BTCUSDT,61267.87
2024-10-10 14:38:11,BINANCE:ETHUSDT,2405.67
2024-10-10 14:38:12,BINANCE:BTCUSDT,61267.88
2024-10-10 14:38:12,BINANCE:BTCUSDT,61267.88
2024-10-10 14:38:12,BINANCE:BTCUSDT,61267.87
2024-10-10 14:38:12,BINANCE:BTCUSDT,61267.87
2024-10-10 14:38:12,BINANCE:BTCUSDT,61267.88
2024-10-10 14:38:12,BINANCE:ETHUSDT,2405.66
2024-10-10 14:38:13,BINANCE:BTCUSDT,61267.88
2024-10-10 14:38:13,BINANCE:BTCUSDT,61267.88
2024-10-10 14:38:13,BINANCE:BTCUSDT,61267.88
2024-10-10 14:38:13,BINANCE:BTCUSDT,61267.88
2024-10-10 14:38:13,BINANCE:BTCUSDT,61267.88
2024-10-10 14:38:13,BINANCE:BTCUSDT,61267.88
2024-10-10 14:38:13,BINANCE:BTCUSDT,61267.88
2024-10-10 14:38:13,BINANCE:BTCUSDT,61267.88
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.67
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.67
2024-10-10 14:38:13,BINANCE:BTCUSDT,61267.88
2024-10-10 14:38:13,BINANCE:BTCUSDT,61267.88
2024-10-10 14:38:13,BINANCE:BTCUSDT,61267.88
2024-10-10 14:38:13,BINANCE:BTCUSDT,61267.88
2024-10-10 14:38:13,BINANCE:BTCUSDT,61267.88
2024-10-10 14:38:13,BINANCE:BTCUSDT,61267.88
2024-10-10 14:38:13,BINANCE:BTCUSDT,61267.88
2024-10-10 14:38:13,BINANCE:BTCUSDT,61267.88
2024-10-10 14:38:13,BINANCE:BTCUSDT,61267.98
2024-10-10 14:38:13,BINANCE:BTCUSDT,61267.98
2024-10-10 14:38:13,BINANCE:BTCUSDT,61267.98
2024-10-10 14:38:13,BINANCE:BTCUSDT,61267.98
2024-10-10 14:38:13,BINANCE:BTCUSDT,61267.98
2024-10-10 14:38:13,BINANCE:BTCUSDT,61267.98
2024-10-10 14:38:13,BINANCE:BTCUSDT,61267.98
2024-10-10 14:38:13,BINANCE:BTCUSDT,61267.98
2024-10-10 14:38:13,BINANCE:BTCUSDT,61267.98
2024-10-10 14:38:13,BINANCE:BTCUSDT,61267.98
2024-10-10 14:38:13,BINANCE:BTCUSDT,61267.98
2024-10-10 14:38:13,BINANCE:BTCUSDT,61267.98
2024-10-10 14:38:13,BINANCE:BTCUSDT,61267.99
2024-10-10 14:38:13,BINANCE:BTCUSDT,61267.99
2024-10-10 14:38:13,BINANCE:BTCUSDT,61267.99
2024-10-10 14:38:13,BINANCE:BTCUSDT,61267.99
2024-10-10 14:38:13,BINANCE:BTCUSDT,61267.99
2024-10-10 14:38:13,BINANCE:BTCUSDT,61267.99
2024-10-10 14:38:13,BINANCE:BTCUSDT,61267.99
2024-10-10 14:38:13,BINANCE:BTCUSDT,61267.99
2024-10-10 14:38:13,BINANCE:BTCUSDT,61267.99
2024-10-10 14:38:13,BINANCE:BTCUSDT,61267.99
2024-10-10 14:38:13,BINANCE:BTCUSDT,61267.99
2024-10-10 14:38:13,BINANCE:BTCUSDT,61267.99
2024-10-10 14:38:13,BINANCE:BTCUSDT,61267.99
2024-10-10 14:38:13,BINANCE:BTCUSDT,61267.99
2024-10-10 14:38:13,BINANCE:BTCUSDT,61267.99
2024-10-10 14:38:13,BINANCE:BTCUSDT,61267.99
2024-10-10 14:38:13,BINANCE:BTCUSDT,61267.99
2024-10-10 14:38:13,BINANCE:BTCUSDT,61267.99
2024-10-10 14:38:13,BINANCE:BTCUSDT,61267.99
2024-10-10 14:38:13,BINANCE:BTCUSDT,61267.99
2024-10-10 14:38:13,BINANCE:BTCUSDT,61267.99
2024-10-10 14:38:13,BINANCE:BTCUSDT,61267.99
2024-10-10 14:38:13,BINANCE:BTCUSDT,61267.99
2024-10-10 14:38:13,BINANCE:BTCUSDT,61267.99
2024-10-10 14:38:13,BINANCE:BTCUSDT,61267.99
2024-10-10 14:38:13,BINANCE:BTCUSDT,61267.99
2024-10-10 14:38:13,BINANCE:BTCUSDT,61267.99
2024-10-10 14:38:13,BINANCE:BTCUSDT,61267.99
2024-10-10 14:38:13,BINANCE:BTCUSDT,61267.99
2024-10-10 14:38:13,BINANCE:BTCUSDT,61267.99
2024-10-10 14:38:13,BINANCE:BTCUSDT,61267.99
2024-10-10 14:38:13,BINANCE:BTCUSDT,61267.99
2024-10-10 14:38:13,BINANCE:BTCUSDT,61267.99
2024-10-10 14:38:13,BINANCE:BTCUSDT,61267.99
2024-10-10 14:38:13,BINANCE:BTCUSDT,61267.99
2024-10-10 14:38:13,BINANCE:BTCUSDT,61267.99
2024-10-10 14:38:13,BINANCE:BTCUSDT,61267.99
2024-10-10 14:38:13,BINANCE:BTCUSDT,61267.99
2024-10-10 14:38:13,BINANCE:BTCUSDT,61267.99
2024-10-10 14:38:13,BINANCE:BTCUSDT,61267.99
2024-10-10 14:38:13,BINANCE:BTCUSDT,61267.99
2024-10-10 14:38:13,BINANCE:BTCUSDT,61267.99
2024-10-10 14:38:13,BINANCE:BTCUSDT,61267.99
2024-10-10 14:38:13,BINANCE:BTCUSDT,61267.99
2024-10-10 14:38:13,BINANCE:BTCUSDT,61267.99
2024-10-10 14:38:13,BINANCE:BTCUSDT,61267.99
2024-10-10 14:38:13,BINANCE:BTCUSDT,61267.99
2024-10-10 14:38:13,BINANCE:BTCUSDT,61267.99
2024-10-10 14:38:13,BINANCE:BTCUSDT,61267.99
2024-10-10 14:38:13,BINANCE:BTCUSDT,61267.99
2024-10-10 14:38:13,BINANCE:BTCUSDT,61267.99
2024-10-10 14:38:13,BINANCE:BTCUSDT,61267.99
2024-10-10 14:38:13,BINANCE:BTCUSDT,61267.99
2024-10-10 14:38:13,BINANCE:BTCUSDT,61267.99
2024-10-10 14:38:13,BINANCE:BTCUSDT,61267.99
2024-10-10 14:38:13,BINANCE:BTCUSDT,61267.99
2024-10-10 14:38:13,BINANCE:BTCUSDT,61267.99
2024-10-10 14:38:13,BINANCE:BTCUSDT,61268
2024-10-10 14:38:13,BINANCE:BTCUSDT,61268
2024-10-10 14:38:13,BINANCE:BTCUSDT,61268
2024-10-10 14:38:13,BINANCE:BTCUSDT,61268
2024-10-10 14:38:13,BINANCE:BTCUSDT,61268
2024-10-10 14:38:13,BINANCE:BTCUSDT,61268
2024-10-10 14:38:13,BINANCE:BTCUSDT,61268.02
2024-10-10 14:38:13,BINANCE:BTCUSDT,61268.02
2024-10-10 14:38:13,BINANCE:BTCUSDT,61268.02
2024-10-10 14:38:13,BINANCE:BTCUSDT,61268.02
2024-10-10 14:38:13,BINANCE:BTCUSDT,61268.02
2024-10-10 14:38:13,BINANCE:BTCUSDT,61268.03
2024-10-10 14:38:13,BINANCE:BTCUSDT,61268.03
2024-10-10 14:38:13,BINANCE:BTCUSDT,61268.03
2024-10-10 14:38:13,BINANCE:BTCUSDT,61268.12
2024-10-10 14:38:13,BINANCE:BTCUSDT,61268.12
2024-10-10 14:38:13,BINANCE:BTCUSDT,61268.24
2024-10-10 14:38:13,BINANCE:BTCUSDT,61268.24
2024-10-10 14:38:13,BINANCE:BTCUSDT,61268.25
2024-10-10 14:38:13,BINANCE:BTCUSDT,61268.25
2024-10-10 14:38:13,BINANCE:BTCUSDT,61268.25
2024-10-10 14:38:13,BINANCE:BTCUSDT,61268.25
2024-10-10 14:38:13,BINANCE:BTCUSDT,61268.25
2024-10-10 14:38:13,BINANCE:BTCUSDT,61268.25
2024-10-10 14:38:13,BINANCE:BTCUSDT,61268.26
2024-10-10 14:38:13,BINANCE:BTCUSDT,61268.26
2024-10-10 14:38:13,BINANCE:BTCUSDT,61268.26
2024-10-10 14:38:13,BINANCE:BTCUSDT,61268.27
2024-10-10 14:38:13,BINANCE:BTCUSDT,61268.27
2024-10-10 14:38:13,BINANCE:BTCUSDT,61268.27
2024-10-10 14:38:13,BINANCE:BTCUSDT,61268.27
2024-10-10 14:38:13,BINANCE:BTCUSDT,61268.27
2024-10-10 14:38:13,BINANCE:BTCUSDT,61268.27
2024-10-10 14:38:13,BINANCE:BTCUSDT,61268.99
2024-10-10 14:38:13,BINANCE:BTCUSDT,61268.99
2024-10-10 14:38:13,BINANCE:BTCUSDT,61268.99
2024-10-10 14:38:13,BINANCE:BTCUSDT,61268.99
2024-10-10 14:38:13,BINANCE:BTCUSDT,61268.99
2024-10-10 14:38:13,BINANCE:BTCUSDT,61268.99
2024-10-10 14:38:13,BINANCE:BTCUSDT,61268.99
2024-10-10 14:38:13,BINANCE:BTCUSDT,61268.99
2024-10-10 14:38:13,BINANCE:BTCUSDT,61268.99
2024-10-10 14:38:13,BINANCE:BTCUSDT,61268.99
2024-10-10 14:38:13,BINANCE:BTCUSDT,61268.99
2024-10-10 14:38:13,BINANCE:BTCUSDT,61268.99
2024-10-10 14:38:13,BINANCE:BTCUSDT,61268.99
2024-10-10 14:38:13,BINANCE:BTCUSDT,61268.99
2024-10-10 14:38:13,BINANCE:BTCUSDT,61268.99
2024-10-10 14:38:13,BINANCE:BTCUSDT,61268.99
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.67
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.67
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.67
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.67
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.67
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.67
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.67
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.67
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.68
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.68
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.68
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.68
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.68
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.68
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.68
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.68
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.68
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.68
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.68
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.68
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.69
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.69
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.69
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.69
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.69
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.69
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.69
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.69
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.69
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.69
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.69
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.69
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.7
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.7
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.7
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.7
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.71
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.71
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.8
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.8
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.8
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.8
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.8
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.8
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.8
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.8
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.8
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.8
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.8
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.8
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.8
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.8
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.8
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.8
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.8
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.8
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.8
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.8
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.8
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.8
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.8
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.8
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.8
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.8
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.8
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.8
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.8
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.8
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.8
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.8
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.8
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.8
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.8
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.8
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.8
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.8
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.81
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.81
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.81
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.81
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.81
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.81
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.81
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.81
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.81
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.81
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.81
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.81
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.81
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.81
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.82
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.82
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.88
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.88
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.89
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.89
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.89
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.89
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.89
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.89
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.89
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.89
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.89
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.89
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.89
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.89
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.9
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.9
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.9
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.9
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.96
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.98
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.98
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.98
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.98
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.98
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.98
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.98
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.98
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.98
2024-10-10 14:38:13,BINANCE:ETHUSDT,2405.98
2024-10-10 14:38:14,BINANCE:BTCUSDT,61268.99
2024-10-10 14:38:14,BINANCE:BTCUSDT,61268.99
2024-10-10 14:38:14,BINANCE:BTCUSDT,61269
2024-10-10 14:38:14,BINANCE:BTCUSDT,61269
2024-10-10 14:38:14,BINANCE:BTCUSDT,61269
2024-10-10 14:38:14,BINANCE:BTCUSDT,61268.99
2024-10-10 14:38:14,BINANCE:BTCUSDT,61268.99
2024-10-10 14:38:14,BINANCE:BTCUSDT,61269
2024-10-10 14:38:14,BINANCE:ETHUSDT,2405.98
2024-10-10 14:38:14,BINANCE:BTCUSDT,61268.99
2024-10-10 14:38:15,BINANCE:BTCUSDT,61268.99
2024-10-10 14:38:15,BINANCE:BTCUSDT,61269
2024-10-10 14:38:15,BINANCE:BTCUSDT,61268.99
2024-10-10 14:38:15,BINANCE:ETHUSDT,2405.99
2024-10-10 14:38:15,BINANCE:ETHUSDT,2405.99
2024-10-10 14:38:15,BINANCE:ETHUSDT,2405.99
2024-10-10 14:38:15,BINANCE:ETHUSDT,2405.99
2024-10-10 14:38:16,BINANCE:BTCUSDT,61269
2024-10-10 14:38:16,BINANCE:BTCUSDT,61269
2024-10-10 14:38:16,BINANCE:BTCUSDT,61269
2024-10-10 14:38:16,BINANCE:BTCUSDT,61269
2024-10-10 14:38:16,BINANCE:BTCUSDT,61269
2024-10-10 14:38:16,BINANCE:BTCUSDT,61269
2024-10-10 14:38:16,BINANCE:BTCUSDT,61269
2024-10-10 14:38:16,BINANCE:BTCUSDT,61269
2024-10-10 14:38:16,BINANCE:BTCUSDT,61269
2024-10-10 14:38:16,BINANCE:BTCUSDT,61269
2024-10-10 14:38:16,BINANCE:BTCUSDT,61269
2024-10-10 14:38:16,BINANCE:BTCUSDT,61269
2024-10-10 14:38:16,BINANCE:BTCUSDT,61269.2
2024-10-10 14:38:16,BINANCE:BTCUSDT,61269.2
2024-10-10 14:38:16,BINANCE:BTCUSDT,61269.21
2024-10-10 14:38:16,BINANCE:BTCUSDT,61269.21
2024-10-10 14:38:16,BINANCE:BTCUSDT,61269.22
2024-10-10 14:38:16,BINANCE:BTCUSDT,61269.22
2024-10-10 14:38:16,BINANCE:BTCUSDT,61269.23
2024-10-10 14:38:16,BINANCE:BTCUSDT,61269.23
2024-10-10 14:38:16,BINANCE:BTCUSDT,61269.24
2024-10-10 14:38:16,BINANCE:BTCUSDT,61269.24
2024-10-10 14:38:16,BINANCE:BTCUSDT,61269.24
2024-10-10 14:38:16,BINANCE:BTCUSDT,61269.24
2024-10-10 14:38:16,BINANCE:BTCUSDT,61269.24
2024-10-10 14:38:16,BINANCE:BTCUSDT,61269.24
2024-10-10 14:38:16,BINANCE:BTCUSDT,61269.24
2024-10-10 14:38:16,BINANCE:BTCUSDT,61269.24
2024-10-10 14:38:16,BINANCE:BTCUSDT,61269.24
2024-10-10 14:38:16,BINANCE:BTCUSDT,61269.24
2024-10-10 14:38:16,BINANCE:BTCUSDT,61269.24
2024-10-10 14:38:16,BINANCE:BTCUSDT,61269.24
2024-10-10 14:38:16,BINANCE:BTCUSDT,61269.24
